longitude,latitude,forest_loss_prediction
83.0292,27.9778,0
83.1475,28.1447,1
80.4663,28.7425,0
82.8999,28.0058,0
83.0643,27.6547,0
80.1782,29.0571,0
81.9235,28.1971,1
82.1001,28.0329,0
81.3962,28.3606,1
81.9056,28.1382,0
81.0873,28.9188,0
85.7592,27.7043,0
80.7864,29.3074,0
81.6067,28.3757,0
80.3823,29.1021,0
81.969,28.1288,0
81.9483,28.1249,1
81.3512,28.5261,1
80.4224,28.7538,0
80.4426,28.7717,0
82.6394,27.9252,0
80.8708,28.7687,1
82.7817,27.7758,0
81.2776,28.5389,0
80.2701,29.0188,0
84.7884,27.2836,1
81.6988,28.3206,1
80.5743,29.0281,1
83.235,27.6806,0
80.4198,29.2711,0
81.4681,28.7267,0
81.359,28.3169,0
82.1263,28.2239,0
80.833,28.7988,0
81.4446,28.4569,1
81.1253,28.7097,1
81.6294,29.1643,0
81.5674,28.6177,1
81.2813,28.5792,0
81.8189,28.1565,0
82.8729,28.0129,0
81.6958,28.432,1
82.4227,27.9495,0
84.5021,27.5398,0
82.1625,28.4285,0
80.3326,28.8144,0
81.8365,28.1403,1
80.7591,28.9981,0
84.7323,27.2346,0
81.3673,28.5988,0
81.9354,28.0899,1
84.8601,27.227,1
84.0018,27.6013,0
81.8136,28.3541,1
81.9166,28.0923,0
81.736,28.4203,0
81.0706,29.0167,1
82.0836,28.0917,1
82.0592,28.4382,0
81.5449,28.6201,1
81.53,28.3177,0
83.1412,28.3162,0
81.53,28.3177,1
80.6196,29.1365,0
80.4913,29.1952,1
80.5714,29.3736,0
82.8231,27.9562,1
85.5132,27.0177,0
82.0024,28.0851,1
81.3116,28.586,0
82.7358,27.7298,0
81.4985,28.51,1
80.3686,29.1153,0
81.524,28.3679,0
86.0216,27.6378,1
81.9386,28.1341,1
82.121,28.6066,1
82.1076,28.506,0
81.6665,28.533,0
81.512,28.3728,0
80.3987,29.1072,0
82.0956,28.3548,0
81.9286,28.1154,1
80.8163,28.94,0
85.215,27.5207,0
81.4877,28.4473,0
80.833,29.3258,0
82.1918,28.3356,0
84.2224,27.5256,0
84.8014,27.2726,0
81.3944,28.7258,0
81.4345,28.8914,0
82.084,28.3624,1
80.8479,28.785,0
81.5523,28.3099,1
81.1708,28.8718,1
82.0896,28.2403,0
81.292,28.7018,1
80.1677,28.8839,0
81.546,28.7129,1
80.7989,28.7056,1
80.676,28.8508,1
81.5109,28.3981,0
80.443,28.9508,0
82.2759,28.7315,0
81.6375,28.3703,1
81.2907,28.5943,0
80.8597,28.7144,0
81.8808,28.1885,0
82.8193,27.8088,0
81.4511,28.4213,0
81.6905,28.3963,1
81.9655,28.2674,0
80.4239,28.8053,0
80.4584,29.0788,1
87.6098,27.5177,1
81.9424,28.683,0
81.1873,28.9729,0
84.303,27.9239,0
81.6778,28.5345,0
85.0247,27.1728,0
81.4404,28.3927,0
80.4406,28.8021,0
80.7163,29.0361,1
84.8731,27.3418,0
80.5455,29.1566,0
82.1564,28.017,0
82.1452,28.0096,0
80.6032,29.0822,0
81.6296,28.4267,0
80.8231,29.0315,0
82.7286,27.6748,0
81.8254,28.1335,0
82.1004,28.5039,0
82.5174,27.9333,0
81.38,28.372,1
80.6017,29.0617,0
81.9931,28.2176,1
83.5307,27.7229,0
85.7427,27.3461,0
81.3471,28.5843,0
85.9516,27.3442,1
80.2215,29.0313,0
80.6111,28.9498,0
80.9218,28.8071,1
81.8928,28.1687,0
84.9922,27.187,1
81.6418,28.4561,0
80.8183,28.962,0
80.8465,29.3843,1
82.2213,28.2503,0
81.2117,28.9912,0
80.6422,29.4015,0
81.8564,28.2129,1
80.988,28.8938,1
80.6769,28.8452,0
81.869,28.1777,1
80.1513,28.8981,0
83.9396,27.6233,0
83.6065,27.6744,0
82.7988,28.0981,0
80.3112,28.852,0
81.5553,28.3727,1
81.868,28.1201,1
82.8962,28.0533,0
82.766,27.7972,1
82.9157,28.009,0
81.4697,28.4131,0
81.4609,28.7358,0
81.8676,28.2936,1
80.1823,28.861,0
80.6447,29.1344,0
82.7352,27.869,0
81.4446,28.4569,0
80.3189,28.9483,0
84.2211,27.5298,0
81.9266,27.9073,0
81.9043,28.1057,0
81.2701,28.8028,1
82.1066,28.0525,0
81.586,29.3264,0
82.5591,28.0058,0
88.0431,26.609,0
82.3415,27.7722,0
83.0321,27.6234,0
80.711,28.6744,1
82.6739,27.7331,1
80.3444,29.0623,0
81.3874,28.7717,1
81.764,28.695,1
82.6938,27.7202,1
81.5054,28.4074,1
81.4544,28.4035,0
80.3444,29.0623,0
81.9216,28.1362,0
81.9821,28.0935,0
82.0606,28.1552,0
81.6524,28.588,0
80.5348,29.46,0
81.0627,28.9149,0
80.4614,28.9105,1
85.3045,27.3145,0
84.9922,27.187,0
84.8964,27.3509,0
80.5774,28.9147,0
80.4003,29.0982,1
83.1475,28.1447,0
82.0698,28.4371,0
87.4279,27.453,0
81.5127,28.3091,0
81.94,28.1912,1
82.1564,28.017,0
82.4144,27.8257,0
81.1857,28.9818,0
82.5903,28.7106,1
81.1748,28.8537,0
81.7833,28.2225,1
82.1855,28.3452,0
80.9218,28.8071,0
81.8866,28.1415,1
80.4299,28.7168,0
81.3718,28.3744,0
80.4312,29.1998,0
80.3686,29.1153,0
80.8685,28.6301,1
80.6972,28.6937,0
81.4284,28.4452,0
80.6309,28.9477,1
80.8306,28.7834,1
85.8817,27.233,1
81.692,28.3094,1
81.3906,28.4143,0
80.3122,29.0382,0
82.1298,28.352,0
86.0762,27.2524,1
80.5481,28.9094,1
81.5308,28.4882,1
85.8412,27.3922,1
80.7131,28.7114,0
80.7429,29.0688,1
82.3226,27.8563,0
81.6196,28.4276,0
81.8921,28.5801,0
81.0652,28.8953,1
80.9646,28.5545,1
81.5549,28.3119,0
81.736,28.4203,0
81.4383,28.3734,1
84.956,27.2081,1
81.3461,28.5665,1
82.3256,27.9586,0
80.4299,28.7168,1
80.2415,29.0311,0
82.0326,28.0993,0
82.6739,27.7331,0
80.2659,29.0254,0
87.7517,27.211,0
81.8144,28.1889,0
82.6581,28.3111,0
81.076,28.4376,1
80.8745,28.868,0
81.3752,28.8737,0
81.0215,29.2673,0
81.3582,28.6852,0
86.6337,26.71,0
83.6009,28.4547,0
80.4933,28.7165,0
80.3304,28.9743,1
80.8597,28.7144,0
81.9825,28.6553,0
86.8058,26.7591,1
81.5683,28.4349,1
80.64,28.9969,0
82.5797,27.7572,0
82.1855,28.3452,0
80.3609,29.017,0
86.6819,26.7478,0
80.9924,29.0132,1
81.4474,28.6096,1
80.4003,29.0103,0
80.3823,29.1021,1
80.683,28.926,0
81.2936,28.9703,1
81.7848,28.2147,0
87.7017,27.4238,1
82.8866,28.1894,1
80.5665,29.075,1
80.9954,29.02,0
84.7039,27.8323,0
80.6565,28.9789,0
82.1719,28.3234,0
82.0562,28.4289,0
80.3889,29.0247,0
81.0033,29.2612,0
80.2765,28.9807,0
81.5568,28.5941,0
81.6508,28.3683,0
81.8281,28.3321,0
81.2738,28.7857,0
87.3239,27.0911,0
80.6527,29.0179,0
83.0231,27.6009,1
84.7946,27.3425,0
82.0738,28.361,0
81.3906,28.4143,0
82.4946,27.9434,0
80.6821,28.9836,1
81.7079,28.2671,0
82.4503,27.9629,0
80.4406,28.8021,1
81.2946,28.5389,0
80.16,28.842,1
83.61,27.6807,1
81.6337,28.3715,0
81.9702,28.3008,1
81.6145,28.4994,0
81.53,28.3526,0
83.5294,27.7138,1
81.6734,28.4847,0
81.7549,28.2058,0
81.2051,28.6013,0
81.9475,28.1128,0
80.5371,29.1754,0
81.8495,28.797,0
85.7592,27.7043,1
81.0706,29.0167,0
82.4294,27.8118,1
81.5924,28.3954,1
82.0956,28.3548,0
85.0192,27.1792,0
81.3608,28.4522,1
80.6857,29.4494,0
82.2652,27.9066,1
81.1949,28.8213,0
80.1602,28.874,0
81.3607,28.8948,1
81.377,28.546,1
82.4294,27.8118,0
81.5924,28.3954,0
81.8223,28.0218,0
84.9267,28.3668,0
82.6461,27.9322,1
81.4365,28.4694,1
81.1957,28.9832,1
82.9272,27.8723,0
80.4159,29.0952,0
84.8014,27.2726,0
87.6098,27.5177,0
80.5348,29.46,1
81.6006,28.9098,1
80.7225,29.0513,0
80.469,28.7751,0
83.1082,27.8505,0
81.9419,28.5036,0
81.7248,28.2458,1
80.5743,29.0281,0
80.7623,29.0048,1
81.3218,28.5874,0
80.5336,29.4357,0
84.4851,27.5389,0
80.5917,29.0653,1
80.4052,29.0079,0
81.284,28.578,0
81.4515,28.6149,0
80.5248,29.146,1
81.1055,28.7195,0
81.8693,28.3033,0
87.1774,27.1465,1
80.6924,28.6978,1
81.5725,28.5588,1
84.9208,27.2619,0
80.5867,28.955,0
84.8837,27.9364,0
81.0243,28.9251,0
83.0988,27.6676,0
82.8946,28.012,0
81.3121,28.5796,0
82.2329,27.9731,0
80.8163,28.94,0
81.8988,28.12,0
85.3145,27.1106,0
81.2667,28.5231,0
81.8749,28.1118,0
80.5189,29.1267,0
80.2003,28.8997,0
83.0943,27.721,1
80.4394,29.0802,0
81.3613,28.4627,0
80.4953,28.9787,0
81.9739,28.4798,1
81.6952,28.2656,1
81.3718,28.3744,0
81.4719,28.3998,0
81.9144,27.914,0
86.6082,26.9005,0
81.7079,28.2671,1
82.8245,28.0218,1
86.112,27.2283,0
81.4446,28.4569,0
80.8772,28.5946,1
80.7847,29.3163,1
81.5733,28.3365,1
81.7609,28.687,0
80.8489,28.5722,0
85.9429,27.1009,1
81.4284,28.4829,0
81.0218,29.1394,0
80.1855,28.8431,0
80.7707,28.9539,0
86.8798,26.7367,1
80.8218,28.6205,0
81.475,28.3854,0
82.7372,27.8717,1
80.829,28.6253,0
81.9481,27.919,0
81.3361,28.4859,0
80.7753,28.7358,0
80.6696,28.9075,1
80.4197,28.7907,1
84.9436,27.2829,0
86.8051,27.008,0
80.3832,29.0019,1
83.8993,27.5799,0
84.9744,27.2761,0
81.3246,28.6216,0
81.8534,28.2796,1
81.83,28.1467,1
80.4411,28.774,0
83.0215,27.6208,1
81.3368,28.505,0
82.1677,28.5849,0
82.4804,27.7904,1
81.4681,28.7267,1
80.8183,28.962,0
82.3086,28.8056,0
80.6152,29.0907,0
81.3768,28.4421,1
80.5612,29.3677,1
84.6536,27.3457,0
80.3889,29.0247,0
81.4133,28.5496,1
83.2029,27.6316,1
81.2986,28.7415,0
81.4539,28.4161,0
82.2618,28.2596,0
82.1848,28.5883,1
82.5324,27.9349,1
81.6294,29.1643,0
80.2551,29.079,1
85.0413,27.2475,0
85.215,27.5207,0
81.9893,27.9526,0
81.8356,28.1349,0
83.0533,28.033,0
80.5229,29.1456,1
82.7875,27.923,0
82.0033,28.6442,0
82.1171,28.4499,0
82.25,28.3594,0
85.3176,27.0927,0
86.063,27.6563,0
81.7124,28.2749,1
81.1357,28.708,0
81.9132,28.158,1
82.8612,27.9883,1
81.3177,28.5712,0
80.3189,28.9483,1
80.5534,28.9417,0
81.3902,29.0049,0
81.1635,29.1607,0
81.2776,28.5389,1
80.6104,29.1274,0
84.4596,27.5501,0
80.8374,29.3104,1
80.4732,29.1873,0
82.8557,27.8853,0
80.3838,29.111,1
80.8913,28.6182,1
80.4055,29.0556,0
84.9472,27.3242,0
80.4591,28.8098,1
81.5663,28.3379,1
86.1471,27.3306,1
81.5718,28.5311,0
80.3874,29.161,0
80.4115,28.7727,1
81.6207,28.4471,0
82.0347,28.5842,1
80.2059,28.8648,0
80.3304,28.9743,0
81.3438,28.46,1
81.0645,28.9062,0
84.7273,27.3432,0
81.5185,28.3589,1
81.437,28.2395,0
80.4431,28.804,0
81.5563,28.3228,0
81.0885,28.847,1
80.2686,29.0672,1
83.906,27.5801,1
82.6858,27.7255,0
80.321,28.838,1
84.3831,27.5453,0
81.9849,28.0606,0
83.2009,27.8259,0
81.4544,28.4035,1
81.4727,28.4305,0
85.262,27.1517,0
82.1004,28.5039,0
84.6598,27.5135,0
80.7869,28.8157,1
82.8737,27.9249,0
84.9584,27.2518,0
80.966,28.8842,0
81.2901,28.6138,1
80.5873,28.9067,0
84.6791,28.0392,0
81.5139,28.4831,0
80.3222,29.0682,0
83.6085,27.6828,0
82.0971,27.9624,0
81.3036,28.7873,1
82.8535,27.9866,1
86.794,26.6554,1
80.6301,29.1238,0
80.3874,29.161,1
80.7319,28.664,1
82.1442,28.5452,1
80.8377,28.8015,1
80.9692,28.9848,1
80.5704,28.9502,0
81.668,28.4011,1
82.1855,28.3452,0
81.9458,28.179,0
80.6237,29.0044,1
82.0331,28.427,1
81.3033,28.8147,0
82.6392,27.9201,0
82.1708,28.5259,1
80.5053,28.9293,0
81.9134,28.1748,0
87.6268,27.2165,1
82.1674,27.9531,0
82.1701,27.8923,0
82.5457,27.9144,0
81.2364,28.7063,0
81.6892,28.3758,0
85.903,27.0905,1
80.8951,28.7787,1
81.9726,28.1659,1
83.5149,27.649,1
80.8534,28.9249,1
82.1164,28.0428,1
80.7378,28.9196,0
80.1938,28.8966,0
80.4529,29.1976,1
80.867,29.0348,1
81.4948,28.6636,0
81.9051,28.234,1
81.8189,28.1565,0
80.4815,28.9523,0
82.7817,27.7758,0
80.541,28.969,0
82.9794,28.1696,0
81.9234,28.096,0
81.3673,28.5988,1
81.2852,28.5494,0
82.1395,28.0204,0
84.0735,28.0186,0
83.075,27.6561,0
80.5044,29.2766,0
85.3245,27.112,0
87.0361,26.8395,0
81.6508,28.3683,0
84.4567,27.5302,0
80.5202,29.2795,0
82.0926,28.1591,0
80.4792,29.0095,0
82.9845,27.7072,0
82.1928,28.3449,0
81.8564,28.2129,0
80.8667,28.5932,1
81.5657,28.7227,1
84.8319,27.2679,1
83.9128,27.5177,0
82.5324,27.9349,0
82.7817,27.7758,1
80.3671,29.115,1
82.2086,27.9007,0
82.1075,28.504,1
81.4204,28.4916,0
81.6226,28.3899,1
80.5965,29.1374,1
80.3326,28.8144,1
81.8997,27.9611,1
82.152,27.9461,0
82.2086,27.9007,1
84.9094,27.2641,0
82.7512,27.9167,0
80.4056,29.1495,0
81.4962,28.4709,1
82.766,27.7972,0
81.2716,28.5802,0
81.5563,28.3228,1
83.9838,27.6245,0
83.8926,27.6115,0
82.8764,27.9389,0
81.3121,28.5796,0
80.4705,29.0747,1
81.4727,28.8807,0
80.4557,29.1957,1
82.1808,27.9215,0
80.6857,29.4494,0
82.2213,28.2503,1
80.1782,29.0571,1
82.6578,27.8677,0
84.214,27.5188,0
82.2366,28.007,0
81.5608,28.2417,0
81.1902,28.8668,0
81.8535,28.1564,0
86.0278,27.0469,1
81.6145,28.4994,0
80.8495,28.6367,0
86.5552,26.9125,0
84.7946,27.3425,0
80.6908,28.9103,0
81.3962,28.3606,0
84.2329,27.5224,0
81.657,28.5446,1
80.8577,28.6974,1
80.3552,29.1969,0
81.9387,28.1066,0
81.9535,28.1406,0
80.2415,29.0311,1
84.5021,27.5398,0
80.752,29.0034,0
84.2224,27.5256,0
81.3,28.6396,0
81.1592,28.9175,0
81.4773,28.4296,0
80.5957,28.8633,0
80.8813,28.8731,1
81.9176,28.1168,0
81.0342,28.9105,0
81.961,28.1518,0
80.1938,29.1102,0
80.6432,29.116,1
81.2667,28.5231,0
82.9276,27.6929,0
82.1516,27.9344,0
80.5285,29.1514,0
83.0321,27.6234,0
82.9305,27.7241,0
82.7372,27.8717,0
81.3313,28.8972,0
81.7009,28.3391,1
85.1102,27.1074,0
81.2117,28.8305,1
80.4312,29.1998,0
81.9686,28.0532,1
81.1635,29.1607,1
81.4893,28.6955,1
81.3608,28.4522,0
80.5202,29.2795,0
86.6987,26.7509,0
83.1891,27.7364,0
81.9588,28.3081,0
80.196,28.8893,0
80.3725,29.1062,0
82.9167,27.9281,0
81.8693,28.2523,0
81.84,28.114,0
81.1221,28.7008,0
80.8464,28.5969,1
80.2191,28.8327,0
86.6873,26.7279,0
85.2578,27.1667,1
80.4411,28.7321,0
81.1623,29.0841,0
84.8217,27.2695,0
82.054,28.258,0
81.4511,28.4213,0
82.2668,28.3269,0
82.3985,27.937,0
82.1821,28.0051,1
81.4453,28.7524,0
83.9396,27.6233,0
82.8756,27.7117,0
84.0486,27.5403,1
80.4789,29.409,0
81.9639,28.4889,0
80.6477,29.1595,0
82.568,27.8894,0
81.4877,28.4727,1
80.3482,29.2367,0
81.7432,28.2707,1
87.4677,26.9325,0
81.7223,28.2586,1
80.353,29.12,1
81.6189,28.4284,0
82.0783,28.1842,0
82.8193,27.8088,0
81.8476,28.6364,1
80.4429,28.8213,1
81.9511,28.2168,0
80.8529,28.8329,1
84.9652,27.2199,0
80.4953,28.9787,0
82.8296,27.8102,0
81.0095,28.8716,0
80.186,28.8461,1
81.4962,28.4709,0
82.8764,27.9389,0
80.3825,29.1078,1
80.61,29.0898,0
82.2076,28.0105,0
80.9733,28.9014,0
85.6265,27.3847,0
86.0845,27.2591,1
80.4544,28.9738,0
83.0876,27.6691,0
82.8076,27.8389,0
80.8912,28.6142,1
81.4787,28.4545,0
81.38,28.372,0
80.8544,28.9952,0
80.4648,28.7527,0
80.752,29.0034,1
81.4824,28.5257,0
81.1572,28.9295,0
81.6778,28.5345,0
84.822,27.525,0
81.5264,28.6736,1
84.4109,27.547,0
81.2962,28.5341,0
81.2715,28.5231,0
80.4602,29.1919,0
84.956,27.2081,0
81.5232,28.6497,1
81.8178,28.2784,0
81.878,28.1786,0
82.0849,28.4418,0
80.3917,29.0877,1
80.9243,28.8935,1
81.3839,28.5921,0
81.7228,28.2736,1
81.5925,28.3732,0
82.0722,28.0609,1
81.4171,28.5406,0
82.8571,27.7767,0
80.7329,29.0702,0
81.53,28.3526,1
80.6512,29.1289,1
86.6987,26.7509,0
81.4815,28.454,0
81.8359,28.5216,0
81.4395,28.5299,1
81.4727,28.8807,1
82.0539,28.615,0
81.0503,28.9402,1
82.4503,27.9629,0
81.969,28.1288,1
81.8069,28.3576,0
86.0762,27.2524,0
81.8007,28.1865,1
81.9588,28.3081,1
81.53,28.3177,0
80.3874,29.161,0
81.8564,28.2129,1
84.6612,27.5043,1
82.1164,28.0428,0
80.8685,28.6301,0
81.2819,28.5682,1
82.1066,28.0525,0
80.789,29.0449,0
82.5005,27.9094,0
81.4352,28.4078,0
84.9568,27.2618,0
85.7125,27.039,1
81.0824,28.9054,0
80.5677,28.8925,0
81.9428,28.1415,0
81.9759,28.1054,0
86.775,26.7864,1
82.1953,28.3157,1
85.215,27.5207,0
80.4495,29.1902,1
80.4489,28.8083,0
80.7783,28.9532,0
84.8659,27.26,0
82.2652,27.9066,0
81.4443,28.4204,0
81.8066,28.2378,1
82.293,28.4095,1
81.983,28.1103,0
81.5243,28.4657,0
81.7848,28.2147,0
80.4914,28.731,1
81.2673,28.5022,1
81.4877,28.4727,0
82.0592,28.4382,0
82.6325,28.0119,1
80.2857,29.1058,1
84.8565,27.2811,1
82.793,27.9011,0
80.2886,29.0216,1
84.6514,27.5122,1
80.162,28.865,0
81.4687,28.9978,0
82.1197,28.3181,1
82.9845,27.7072,1
80.3633,29.0942,0
85.362,27.4295,1
81.2654,28.5223,0
82.2909,27.8419,0
80.5637,29.0972,0
81.3764,28.5811,1
81.4506,28.3289,0
83.1782,28.2906,0
87.8298,27.5263,0
81.472,28.4523,0
83.1513,28.3177,0
84.788,27.2576,1
81.8309,28.1601,1
81.4727,28.4305,1
81.0215,29.2673,0
81.7095,28.2571,1
80.4975,29.1484,0
81.377,28.546,0
81.1684,28.6772,0
81.3105,28.7818,1
81.8069,28.3576,1
84.9652,27.2199,1
80.6152,29.0907,0
81.38,28.372,0
81.8422,28.1582,1
81.8742,28.1432,0
80.4533,29.0969,1
80.6371,29.021,0
82.0462,28.4237,0
81.7594,28.4403,0
82.5406,27.9017,0
81.7594,28.4403,1
81.3461,28.5665,0
82.7584,27.8904,1
80.614,29.1087,0
84.5371,27.4028,0
81.3651,28.6587,0
82.1872,28.3164,0
84.4762,27.5614,1
81.5398,28.6074,1
82.285,28.3252,1
81.8159,28.2474,0
81.37,28.5503,1
82.4831,27.9482,1
81.4804,28.6569,0
85.0957,27.1054,1
80.155,28.9353,1
81.8868,28.4362,1
83.894,27.602,1
82.1001,28.0329,1
84.037,27.5078,0
80.9916,28.9247,0
82.0646,28.0536,0
81.8321,28.1549,0
81.0591,28.934,0
82.1757,27.9302,0
82.2366,28.007,0
82.4806,28.2358,0
86.6306,26.7278,0
81.3294,28.6795,0
80.8581,28.6684,0
80.5195,28.9442,1
81.3966,28.5864,0
81.9056,28.1382,0
84.8949,27.2635,1
80.8713,28.5563,1
81.9002,28.0893,0
83.2029,27.6316,0
85.1713,27.1581,1
84.7114,27.5225,0
81.3204,28.7531,1
86.8041,27.009,0
81.7261,28.2422,1
82.2206,28.5383,0
82.8575,27.941,1
81.3457,28.5929,0
81.8874,28.1507,1
82.2136,28.605,0
81.28,28.566,0
81.4727,28.8807,0
80.6393,28.9917,0
80.6372,29.1218,0
81.8078,28.0292,0
80.6652,28.9991,0
82.0975,28.1251,0
80.5022,29.033,1
84.903,27.3012,1
81.4985,28.51,0
80.6181,28.9117,1
80.4415,28.8543,1
80.4411,28.7321,0
80.3577,29.0008,0
82.7875,27.923,0
83.9765,27.5019,0
82.276,27.8903,0
80.5285,29.1514,0
81.8998,28.2058,0
82.1325,28.0433,1
82.1674,27.9531,0
82.6938,27.726,0
80.7569,29.0302,1
84.8847,27.3149,1
82.8193,27.8088,1
80.833,29.3258,0
81.9056,28.1382,0
80.4401,28.9694,0
80.8057,29.3811,0
80.4002,29.0597,0
80.4928,29.1863,0
81.983,28.1012,0
81.4309,28.8939,1
81.9114,28.1378,0
86.4879,27.6607,1
84.9414,27.3202,0
81.2745,28.5586,0
81.1949,28.8213,0
80.5155,29.025,1
81.2702,28.5748,1
82.6268,27.9346,1
81.8693,28.2523,1
80.6214,29.4855,0
82.7226,27.8768,0
80.5917,29.0653,0
81.5335,28.6269,1
82.1255,28.4408,0
80.2993,29.2036,1
81.5457,28.4087,0
81.7112,28.2985,0
80.2527,29.0112,1
81.429,28.8985,0
81.8732,28.3582,1
82.8764,27.9389,1
82.7358,27.7298,0
81.4016,28.4771,0
80.6307,28.7147,1
81.7079,28.2671,0
81.377,28.546,0
82.037,28.0611,0
81.5242,28.469,0
87.7107,27.1896,1
82.2984,28.3171,1
82.2955,28.2973,0
80.787,29.0618,1
82.1804,28.0141,0
80.3,29.229,0
81.5093,28.2914,0
81.5815,28.3488,0
82.0991,28.1689,0
80.5455,29.1566,1
84.8079,27.2604,0
81.3559,28.5342,0
80.4874,29.0114,1
81.1253,28.7097,0
82.8177,28.093,0
81.7688,28.2637,0
81.5059,28.3465,1
84.2141,28.1883,0
81.5457,28.4569,1
80.7373,29.3547,1
84.4596,27.5501,0
81.359,28.3169,0
81.9387,28.1066,1
81.1884,28.6581,1
84.0058,27.5222,0
81.6476,28.4796,0
81.7415,28.2223,0
81.4016,28.4771,0
81.9475,28.1128,0
81.8998,28.2058,1
82.4562,27.7954,0
82.0592,28.4382,0
80.1411,28.8967,0
87.6268,27.2165,0
86.6419,26.7469,1
80.5665,29.075,0
80.8191,28.6323,0
83.9128,27.5177,0
84.4762,27.5614,0
82.718,27.7392,0
82.9272,27.8723,0
80.4826,29.1847,0
80.4739,28.9942,0
80.9898,28.9031,0
82.1872,28.3164,1
82.0991,28.1689,1
84.8896,27.2639,1
82.7322,27.8988,1
81.4705,28.9888,1
80.787,29.0618,0
80.4581,28.7311,0
81.5022,28.4917,0
83.0643,27.6547,1
82.6578,27.8677,0
81.5728,28.3373,0
80.4394,29.0802,1
82.1075,28.504,0
80.8913,28.6182,1
82.9272,27.8723,0
84.4563,27.556,0
80.3624,29.0659,0
81.4628,28.4311,0
81.4284,28.4452,0
80.5481,28.9094,0
84.6791,28.0392,0
80.6111,28.9498,0
82.8296,27.8102,0
84.3726,27.4662,0
80.8286,28.941,1
80.6261,29.1067,0
81.838,28.2825,0
81.9002,28.0893,1
85.3982,27.1058,1
80.1567,28.9264,0
81.4815,28.454,1
81.5678,28.4568,1
81.4743,28.521,0
82.4806,28.2358,0
84.8421,27.9798,1
81.3143,28.564,0
82.392,27.9315,1
81.9812,28.0873,0
80.4147,29.0162,1
82.008,27.9642,1
82.0247,28.3759,0
81.927,28.1247,0
80.6318,29.125,1
80.3401,28.7432,0
81.5398,28.6074,0
